"source","lib1","sink","lib2"
"new AttachContainerCmdExec(...)","com.github.dockerjava.core.exec.AttachContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ExecStartCmdExec(...)","com.github.dockerjava.core.exec.ExecStartCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new InspectExecCmdExec(...)","com.github.dockerjava.core.exec.InspectExecCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new LogContainerCmdExec(...)","com.github.dockerjava.core.exec.LogContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new CopyFileFromContainerCmdExec(...)","com.github.dockerjava.core.exec.CopyFileFromContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new StopContainerCmdExec(...)","com.github.dockerjava.core.exec.StopContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ContainerDiffCmdExec(...)","com.github.dockerjava.core.exec.ContainerDiffCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new KillContainerCmdExec(...)","com.github.dockerjava.core.exec.KillContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new UpdateContainerCmdExec(...)","com.github.dockerjava.core.exec.UpdateContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new RenameContainerCmdExec(...)","com.github.dockerjava.core.exec.RenameContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new RestartContainerCmdExec(...)","com.github.dockerjava.core.exec.RestartContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new CommitCmdExec(...)","com.github.dockerjava.core.exec.CommitCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new BuildImageCmdExec(...)","com.github.dockerjava.core.exec.BuildImageCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new TopContainerCmdExec(...)","com.github.dockerjava.core.exec.TopContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new TagImageCmdExec(...)","com.github.dockerjava.core.exec.TagImageCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new PauseContainerCmdExec(...)","com.github.dockerjava.core.exec.PauseContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new UnpauseContainerCmdExec(...)","com.github.dockerjava.core.exec.UnpauseContainerCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new EventsCmdExec(...)","com.github.dockerjava.core.exec.EventsCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new StatsCmdExec(...)","com.github.dockerjava.core.exec.StatsCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new CreateVolumeCmdExec(...)","com.github.dockerjava.core.exec.CreateVolumeCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new InspectVolumeCmdExec(...)","com.github.dockerjava.core.exec.InspectVolumeCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new RemoveVolumeCmdExec(...)","com.github.dockerjava.core.exec.RemoveVolumeCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ListVolumesCmdExec(...)","com.github.dockerjava.core.exec.ListVolumesCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ListNetworksCmdExec(...)","com.github.dockerjava.core.exec.ListNetworksCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new InspectNetworkCmdExec(...)","com.github.dockerjava.core.exec.InspectNetworkCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new CreateNetworkCmdExec(...)","com.github.dockerjava.core.exec.CreateNetworkCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new RemoveNetworkCmdExec(...)","com.github.dockerjava.core.exec.RemoveNetworkCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ConnectToNetworkCmdExec(...)","com.github.dockerjava.core.exec.ConnectToNetworkCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new DisconnectFromNetworkCmdExec(...)","com.github.dockerjava.core.exec.DisconnectFromNetworkCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new InitializeSwarmCmdExec(...)","com.github.dockerjava.core.exec.InitializeSwarmCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new InspectSwarmCmdExec(...)","com.github.dockerjava.core.exec.InspectSwarmCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new JoinSwarmCmdExec(...)","com.github.dockerjava.core.exec.JoinSwarmCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new LeaveSwarmCmdExec(...)","com.github.dockerjava.core.exec.LeaveSwarmCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new UpdateSwarmCmdExec(...)","com.github.dockerjava.core.exec.UpdateSwarmCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new ListServicesCmdExec(...)","com.github.dockerjava.core.exec.ListServicesCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"new CreateServiceCmdExec(...)","com.github.dockerjava.core.exec.CreateServiceCmdExec","checkNotNull(...)","com.google.common.base.Preconditions"
"getBaseResource(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"getDockerClientConfig(...)","com.github.dockerjava.core.AbstractDockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
